speaker,iso_lang,text,sex,duration,syllables,age
TUR_M2(Al),TUR,P1,M,16.25,102,30.0
TUR_M2(Al),TUR,P2,M,18.07,116,30.0
TUR_M2(Al),TUR,P3,M,22.97,157,30.0
TUR_M2(Al),TUR,P8,M,13.7,94,30.0
TUR_M2(Al),TUR,P9,M,19.72,128,30.0
TUR_M2(Al),TUR,Q0,M,15.17,107,30.0
TUR_M2(Al),TUR,Q1,M,12.55,88,30.0
TUR_M3(En),TUR,O2,M,17.89,139,37.0
TUR_M3(En),TUR,O3,M,16.82,120,37.0
TUR_M3(En),TUR,O4,M,18.32,143,37.0
TUR_M3(En),TUR,O6,M,13.71,99,37.0
TUR_M3(En),TUR,O8,M,18.57,130,37.0
TUR_M3(En),TUR,O9,M,10.53,79,37.0
TUR_M3(En),TUR,P0,M,17.25,102,37.0
TUR_M3(En),TUR,P1,M,16.83,102,37.0
TUR_M3(En),TUR,P2,M,17.06,116,37.0
TUR_M3(En),TUR,P3,M,21.62,157,37.0
TUR_M3(En),TUR,P8,M,12.83,94,37.0
TUR_M3(En),TUR,P9,M,19.86,128,37.0
TUR_M3(En),TUR,Q0,M,15.52,107,37.0
TUR_M3(En),TUR,Q1,M,13.09,88,37.0
TUR_M4(An),TUR,O1,M,12.85,108,24.0
TUR_M4(An),TUR,O2,M,16.63,139,24.0
TUR_M4(An),TUR,O3,M,14.16,120,24.0
TUR_M4(An),TUR,O4,M,17.5,143,24.0
TUR_M4(An),TUR,O6,M,12.14,99,24.0
TUR_M4(An),TUR,O8,M,14.84,130,24.0
TUR_M4(An),TUR,O9,M,10.52,79,24.0
TUR_M4(An),TUR,P0,M,15.41,102,24.0
TUR_M4(An),TUR,P1,M,14.25,102,24.0
TUR_M4(An),TUR,P2,M,16.08,116,24.0
TUR_M4(An),TUR,P3,M,20.48,157,24.0
TUR_M4(An),TUR,P8,M,12.52,94,24.0
TUR_M4(An),TUR,P9,M,18.34,128,24.0
TUR_M4(An),TUR,Q0,M,14.28,107,24.0
TUR_M4(An),TUR,Q1,M,12.24,88,24.0
TUR_M5(Me),TUR,O1,M,14.74,108,44.0
TUR_M5(Me),TUR,O2,M,20.38,139,44.0
TUR_M5(Me),TUR,O3,M,18.14,120,44.0
TUR_M5(Me),TUR,O4,M,21.24,143,44.0
TUR_M5(Me),TUR,O6,M,15.0,99,44.0
TUR_M5(Me),TUR,O8,M,18.54,130,44.0
TUR_M5(Me),TUR,O9,M,10.84,79,44.0
TUR_M5(Me),TUR,P0,M,17.06,102,44.0
TUR_M5(Me),TUR,P1,M,16.65,102,44.0
TUR_M5(Me),TUR,P2,M,18.01,116,44.0
TUR_M5(Me),TUR,P3,M,22.14,157,44.0
TUR_M5(Me),TUR,P8,M,13.81,94,44.0
TUR_M5(Me),TUR,P9,M,21.0,128,44.0
TUR_M5(Me),TUR,Q0,M,15.77,107,44.0
TUR_M5(Me),TUR,Q1,M,13.62,88,44.0
VIE_F1(DTND),VIE,O1,F,9.58,49,
VIE_F1(DTND),VIE,O2,F,19.18,93,
VIE_F1(DTND),VIE,O3,F,10.89,55,
VIE_F1(DTND),VIE,O4,F,18.01,89,
VIE_F1(DTND),VIE,O6,F,15.63,80,
VIE_F1(DTND),VIE,O8,F,15.6,81,
VIE_F1(DTND),VIE,O9,F,10.35,52,
VIE_F1(DTND),VIE,P0,F,20.17,102,
VIE_F1(DTND),VIE,P1,F,15.66,77,
VIE_F1(DTND),VIE,P2,F,16.38,81,
VIE_F1(DTND),VIE,P3,F,18.39,90,
VIE_F1(DTND),VIE,P8,F,15.77,75,
VIE_F1(DTND),VIE,P9,F,12.64,61,
VIE_F1(DTND),VIE,Q0,F,11.71,56,
VIE_F1(DTND),VIE,Q1,F,11.05,55,
VIE_F2(DTNH),VIE,O1,F,10.12,49,
VIE_F2(DTNH),VIE,O2,F,18.51,93,
VIE_F2(DTNH),VIE,O3,F,10.99,55,
VIE_F2(DTNH),VIE,O4,F,17.32,89,
VIE_F2(DTNH),VIE,O6,F,15.84,80,
VIE_F2(DTNH),VIE,O8,F,15.65,81,
VIE_F2(DTNH),VIE,O9,F,10.36,52,
VIE_F2(DTNH),VIE,P0,F,21.46,102,
VIE_F2(DTNH),VIE,P1,F,15.46,77,
VIE_F2(DTNH),VIE,P2,F,15.8,81,
VIE_F2(DTNH),VIE,P3,F,18.31,90,
VIE_F2(DTNH),VIE,P8,F,15.92,75,
VIE_F2(DTNH),VIE,P9,F,12.14,61,
VIE_F2(DTNH),VIE,Q0,F,11.48,56,
VIE_F2(DTNH),VIE,Q1,F,11.17,55,
VIE_F3(Ly),VIE,O1,F,8.14,49,25.0
VIE_F3(Ly),VIE,O2,F,15.75,93,25.0
VIE_F3(Ly),VIE,O3,F,9.6,55,25.0
VIE_F3(Ly),VIE,O4,F,15.35,89,25.0
VIE_F3(Ly),VIE,O6,F,13.54,80,25.0
VIE_F3(Ly),VIE,O8,F,13.5,81,25.0
VIE_F3(Ly),VIE,O9,F,8.99,52,25.0
VIE_F3(Ly),VIE,P0,F,17.02,102,25.0
VIE_F3(Ly),VIE,P1,F,14.39,77,25.0
VIE_F3(Ly),VIE,P2,F,12.41,81,25.0
VIE_F3(Ly),VIE,P3,F,15.48,90,25.0
VIE_F3(Ly),VIE,P8,F,12.24,75,25.0
VIE_F3(Ly),VIE,P9,F,10.76,61,25.0
VIE_F3(Ly),VIE,Q0,F,8.82,56,25.0
VIE_F3(Ly),VIE,Q1,F,8.76,55,25.0
VIE_F4(Ma),VIE,O1,F,11.9,49,26.0
VIE_F4(Ma),VIE,O2,F,20.42,93,26.0
VIE_F4(Ma),VIE,O3,F,13.62,55,26.0
VIE_F4(Ma),VIE,O4,F,18.55,89,26.0
VIE_F4(Ma),VIE,O6,F,19.36,80,26.0
VIE_F4(Ma),VIE,O8,F,18.14,81,26.0
VIE_F4(Ma),VIE,O9,F,11.09,52,26.0
VIE_F4(Ma),VIE,P0,F,23.47,102,26.0
VIE_F4(Ma),VIE,P1,F,17.41,77,26.0
VIE_F4(Ma),VIE,P2,F,18.58,81,26.0
VIE_F4(Ma),VIE,P3,F,19.78,90,26.0
VIE_F4(Ma),VIE,P8,F,17.44,75,26.0
VIE_F4(Ma),VIE,P9,F,14.12,61,26.0
VIE_F4(Ma),VIE,Q0,F,11.82,56,26.0
VIE_F4(Ma),VIE,Q1,F,12.11,55,26.0
VIE_F5(Vu),VIE,O1,F,9.88,49,21.0
VIE_F5(Vu),VIE,O2,F,19.14,93,21.0
VIE_F5(Vu),VIE,O3,F,11.59,55,21.0
VIE_F5(Vu),VIE,O4,F,18.39,89,21.0
VIE_F5(Vu),VIE,O6,F,16.23,80,21.0
VIE_F5(Vu),VIE,O8,F,15.73,81,21.0
VIE_F5(Vu),VIE,O9,F,10.09,52,21.0
VIE_F5(Vu),VIE,P0,F,21.5,102,21.0
VIE_F5(Vu),VIE,P1,F,15.35,77,21.0
VIE_F5(Vu),VIE,P2,F,16.05,81,21.0
VIE_F5(Vu),VIE,P3,F,17.81,90,21.0
VIE_F5(Vu),VIE,P8,F,14.7,75,21.0
VIE_F5(Vu),VIE,P9,F,12.46,61,21.0
VIE_F5(Vu),VIE,Q0,F,10.86,56,21.0
VIE_F5(Vu),VIE,Q1,F,10.52,55,21.0
VIE_M1(NCP1),VIE,O1,M,8.07,49,
VIE_M1(NCP1),VIE,O2,M,15.77,93,
VIE_M1(NCP1),VIE,O3,M,9.95,55,
VIE_M1(NCP1),VIE,O4,M,15.61,89,
VIE_M1(NCP1),VIE,O6,M,14.09,80,
VIE_M1(NCP1),VIE,O8,M,13.45,81,
VIE_M1(NCP1),VIE,O9,M,9.29,52,
VIE_M1(NCP1),VIE,P0,M,18.26,102,
VIE_M1(NCP1),VIE,P1,M,13.81,77,
VIE_M1(NCP1),VIE,P2,M,14.2,81,
VIE_M1(NCP1),VIE,P3,M,16.24,90,
VIE_M1(NCP1),VIE,P8,M,12.94,75,
VIE_M1(NCP1),VIE,P9,M,11.01,61,
VIE_M1(NCP1),VIE,Q0,M,9.69,56,
VIE_M1(NCP1),VIE,Q1,M,9.46,55,
VIE_M2(NVS1),VIE,O1,M,9.59,49,
VIE_M2(NVS1),VIE,O2,M,17.63,93,
VIE_M2(NVS1),VIE,O3,M,11.07,55,
VIE_M2(NVS1),VIE,O4,M,16.4,89,
VIE_M2(NVS1),VIE,O6,M,14.35,80,
VIE_M2(NVS1),VIE,O8,M,14.38,81,
VIE_M2(NVS1),VIE,O9,M,9.5,52,
VIE_M2(NVS1),VIE,P0,M,21.5,102,
VIE_M2(NVS1),VIE,P1,M,13.87,77,
VIE_M2(NVS1),VIE,P2,M,14.39,81,
VIE_M2(NVS1),VIE,P3,M,17.29,90,
VIE_M2(NVS1),VIE,P8,M,14.05,75,
VIE_M2(NVS1),VIE,P9,M,11.5,61,
VIE_M2(NVS1),VIE,Q0,M,9.57,56,
VIE_M2(NVS1),VIE,Q1,M,9.35,55,
VIE_M3(Van),VIE,O1,M,7.13,49,28.0
VIE_M3(Van),VIE,O2,M,13.67,93,28.0
VIE_M3(Van),VIE,O3,M,8.32,55,28.0
VIE_M3(Van),VIE,O4,M,12.46,89,28.0
VIE_M3(Van),VIE,O6,M,12.6,80,28.0
VIE_M3(Van),VIE,O8,M,11.14,81,28.0
VIE_M3(Van),VIE,O9,M,7.64,52,28.0
VIE_M3(Van),VIE,P0,M,15.7,102,28.0
VIE_M3(Van),VIE,P1,M,12.43,77,28.0
VIE_M3(Van),VIE,P2,M,11.94,81,28.0
VIE_M3(Van),VIE,P3,M,13.66,90,28.0
VIE_M3(Van),VIE,P8,M,11.25,75,28.0
VIE_M3(Van),VIE,P9,M,9.44,61,28.0
VIE_M3(Van),VIE,Q0,M,7.4,56,28.0
VIE_M3(Van),VIE,Q1,M,8.05,55,28.0
VIE_M4(Qua),VIE,O1,M,9.13,49,31.0
VIE_M4(Qua),VIE,O2,M,18.69,93,31.0
VIE_M4(Qua),VIE,O3,M,10.94,55,31.0
VIE_M4(Qua),VIE,O4,M,17.04,89,31.0
VIE_M4(Qua),VIE,O6,M,15.23,80,31.0
VIE_M4(Qua),VIE,O8,M,14.85,81,31.0
VIE_M4(Qua),VIE,O9,M,9.86,52,31.0
VIE_M4(Qua),VIE,P0,M,21.59,102,31.0
VIE_M4(Qua),VIE,P1,M,14.52,77,31.0
VIE_M4(Qua),VIE,P2,M,15.04,81,31.0
VIE_M4(Qua),VIE,P3,M,17.02,90,31.0
VIE_M4(Qua),VIE,P8,M,13.64,75,31.0
VIE_M4(Qua),VIE,P9,M,11.58,61,31.0
VIE_M4(Qua),VIE,Q0,M,10.61,56,31.0
VIE_M4(Qua),VIE,Q1,M,10.3,55,31.0
VIE_M5(Ti),VIE,O1,M,11.66,49,32.0
VIE_M5(Ti),VIE,O2,M,17.88,93,32.0
VIE_M5(Ti),VIE,O3,M,13.38,55,32.0
VIE_M5(Ti),VIE,O4,M,20.79,89,32.0
VIE_M5(Ti),VIE,O6,M,16.58,80,32.0
VIE_M5(Ti),VIE,O8,M,16.99,81,32.0
VIE_M5(Ti),VIE,O9,M,12.35,52,32.0
VIE_M5(Ti),VIE,P0,M,22.28,102,32.0
VIE_M5(Ti),VIE,P1,M,16.69,77,32.0
VIE_M5(Ti),VIE,P2,M,15.88,81,32.0
VIE_M5(Ti),VIE,P3,M,19.8,90,32.0
VIE_M5(Ti),VIE,P8,M,15.57,75,32.0
VIE_M5(Ti),VIE,P9,M,13.62,61,32.0
VIE_M5(Ti),VIE,Q0,M,11.77,56,32.0
VIE_M5(Ti),VIE,Q1,M,11.9,55,32.0
YUE_F1(Vi),YUE,O1,F,9.62,59,20.0
YUE_F1(Vi),YUE,O2,F,14.07,80,20.0
YUE_F1(Vi),YUE,O3,F,18.09,96,20.0
YUE_F1(Vi),YUE,O4,F,12.41,69,20.0
YUE_F1(Vi),YUE,O6,F,13.47,80,20.0
YUE_F1(Vi),YUE,O8,F,15.08,92,20.0
YUE_F1(Vi),YUE,O9,F,12.79,56,20.0
YUE_F1(Vi),YUE,P0,F,19.55,102,20.0
YUE_F1(Vi),YUE,P1,F,17.8,88,20.0
YUE_F1(Vi),YUE,P2,F,14.55,78,20.0
YUE_F1(Vi),YUE,P3,F,16.71,83,20.0
YUE_F1(Vi),YUE,P8,F,15.86,77,20.0
YUE_F1(Vi),YUE,P9,F,18.2,90,20.0
YUE_F1(Vi),YUE,Q0,F,17.26,88,20.0
YUE_F1(Vi),YUE,Q1,F,14.73,73,20.0
YUE_F2(Ka),YUE,O1,F,9.96,59,21.0
YUE_F2(Ka),YUE,O2,F,13.58,80,21.0
YUE_F2(Ka),YUE,O3,F,17.13,96,21.0
YUE_F2(Ka),YUE,O4,F,12.43,69,21.0
YUE_F2(Ka),YUE,O6,F,13.41,80,21.0
YUE_F2(Ka),YUE,O8,F,15.14,92,21.0
YUE_F2(Ka),YUE,O9,F,9.7,56,21.0
YUE_F2(Ka),YUE,P0,F,17.41,102,21.0
YUE_F2(Ka),YUE,P1,F,16.26,88,21.0
YUE_F2(Ka),YUE,P2,F,13.99,78,21.0
YUE_F2(Ka),YUE,P3,F,14.34,83,21.0
YUE_F2(Ka),YUE,P8,F,14.22,77,21.0
YUE_F2(Ka),YUE,P9,F,15.86,90,21.0
YUE_F2(Ka),YUE,Q0,F,15.77,88,21.0
YUE_F2(Ka),YUE,Q1,F,12.43,73,21.0
YUE_F3(Ce),YUE,O1,F,10.5,59,23.0
YUE_F3(Ce),YUE,O2,F,13.65,80,23.0
YUE_F3(Ce),YUE,O3,F,17.41,96,23.0
YUE_F3(Ce),YUE,O4,F,12.64,69,23.0
YUE_F3(Ce),YUE,O6,F,14.08,80,23.0
YUE_F3(Ce),YUE,O8,F,14.91,92,23.0
YUE_F3(Ce),YUE,O9,F,10.29,56,23.0
YUE_F3(Ce),YUE,P0,F,18.22,102,23.0
YUE_F3(Ce),YUE,P1,F,14.89,88,23.0
YUE_F3(Ce),YUE,P2,F,13.84,78,23.0
YUE_F3(Ce),YUE,P3,F,15.82,83,23.0
YUE_F3(Ce),YUE,P8,F,14.38,77,23.0
YUE_F3(Ce),YUE,P9,F,16.24,90,23.0
YUE_F3(Ce),YUE,Q0,F,16.32,88,23.0
YUE_F3(Ce),YUE,Q1,F,13.17,73,23.0
YUE_F5(Ye),YUE,O1,F,11.59,59,24.0
YUE_F5(Ye),YUE,O2,F,15.46,80,24.0
YUE_F5(Ye),YUE,O3,F,18.62,96,24.0
YUE_F5(Ye),YUE,O4,F,14.49,69,24.0
YUE_F5(Ye),YUE,O6,F,15.8,80,24.0
YUE_F5(Ye),YUE,O8,F,16.06,92,24.0
YUE_F5(Ye),YUE,O9,F,11.27,56,24.0
YUE_F5(Ye),YUE,P0,F,18.93,102,24.0
YUE_F5(Ye),YUE,P1,F,18.04,88,24.0
YUE_F5(Ye),YUE,P2,F,14.9,78,24.0
YUE_F5(Ye),YUE,P3,F,17.01,83,24.0
YUE_F5(Ye),YUE,P8,F,15.94,77,24.0
YUE_F5(Ye),YUE,P9,F,17.04,90,24.0
YUE_F5(Ye),YUE,Q0,F,17.02,88,24.0
YUE_F5(Ye),YUE,Q1,F,13.45,73,24.0
YUE_F6(Tra),YUE,O1,F,9.76,59,21.0
YUE_F6(Tra),YUE,O2,F,14.27,80,21.0
YUE_F6(Tra),YUE,O3,F,14.51,96,21.0
YUE_F6(Tra),YUE,O4,F,12.72,69,21.0
YUE_F6(Tra),YUE,O6,F,13.16,80,21.0
YUE_F6(Tra),YUE,O8,F,14.55,92,21.0
YUE_F6(Tra),YUE,O9,F,10.53,56,21.0
YUE_F6(Tra),YUE,P0,F,18.6,102,21.0
YUE_F6(Tra),YUE,P1,F,15.94,88,21.0
YUE_F6(Tra),YUE,P2,F,12.68,78,21.0
YUE_F6(Tra),YUE,P3,F,15.26,83,21.0
YUE_F6(Tra),YUE,P8,F,16.26,77,21.0
YUE_F6(Tra),YUE,P9,F,16.4,90,21.0
YUE_F6(Tra),YUE,Q0,F,15.03,88,21.0
YUE_F6(Tra),YUE,Q1,F,12.44,73,21.0
YUE_M2(Ka),YUE,O1,M,9.6,59,20.0
YUE_M2(Ka),YUE,O2,M,13.13,80,20.0
YUE_M2(Ka),YUE,O3,M,16.62,96,20.0
YUE_M2(Ka),YUE,O4,M,12.36,69,20.0
YUE_M2(Ka),YUE,O6,M,14.51,80,20.0
YUE_M2(Ka),YUE,O8,M,14.56,92,20.0
YUE_M2(Ka),YUE,O9,M,9.61,56,20.0
YUE_M2(Ka),YUE,P0,M,17.59,102,20.0
YUE_M2(Ka),YUE,P1,M,15.5,88,20.0
YUE_M2(Ka),YUE,P2,M,13.47,78,20.0
YUE_M2(Ka),YUE,P3,M,14.06,83,20.0
YUE_M2(Ka),YUE,P8,M,14.18,77,20.0
YUE_M2(Ka),YUE,P9,M,15.61,90,20.0
YUE_M2(Ka),YUE,Q0,M,15.37,88,20.0
YUE_M2(Ka),YUE,Q1,M,12.6,73,20.0
YUE_M3(Bra),YUE,O1,M,10.29,59,22.0
YUE_M3(Bra),YUE,O2,M,14.54,80,22.0
YUE_M3(Bra),YUE,O3,M,17.95,96,22.0
YUE_M3(Bra),YUE,O4,M,12.99,69,22.0
YUE_M3(Bra),YUE,O6,M,15.42,80,22.0
YUE_M3(Bra),YUE,O8,M,15.93,92,22.0
YUE_M3(Bra),YUE,O9,M,9.85,56,22.0
YUE_M3(Bra),YUE,P0,M,17.48,102,22.0
YUE_M3(Bra),YUE,P1,M,15.29,88,22.0
YUE_M3(Bra),YUE,P2,M,13.7,78,22.0
YUE_M3(Bra),YUE,P3,M,16.32,83,22.0
YUE_M3(Bra),YUE,P8,M,14.73,77,22.0
YUE_M3(Bra),YUE,P9,M,16.97,90,22.0
YUE_M3(Bra),YUE,Q0,M,17.44,88,22.0
YUE_M3(Bra),YUE,Q1,M,13.65,73,22.0
YUE_M4(Al),YUE,O1,M,8.96,59,24.0
YUE_M4(Al),YUE,O2,M,13.82,80,24.0
YUE_M4(Al),YUE,O3,M,15.86,96,24.0
YUE_M4(Al),YUE,O4,M,12.14,69,24.0
YUE_M4(Al),YUE,O6,M,13.53,80,24.0
YUE_M4(Al),YUE,O8,M,14.26,92,24.0
YUE_M4(Al),YUE,O9,M,9.5,56,24.0
YUE_M4(Al),YUE,P0,M,17.83,102,24.0
YUE_M4(Al),YUE,P1,M,14.84,88,24.0
YUE_M4(Al),YUE,P2,M,14.12,78,24.0
YUE_M4(Al),YUE,P3,M,14.34,83,24.0
YUE_M4(Al),YUE,P8,M,13.9,77,24.0
YUE_M4(Al),YUE,P9,M,15.64,90,24.0
YUE_M4(Al),YUE,Q0,M,15.07,88,24.0
YUE_M4(Al),YUE,Q1,M,12.66,73,24.0
YUE_M5(Ed),YUE,O1,M,10.83,59,22.0
YUE_M5(Ed),YUE,O2,M,13.56,80,22.0
YUE_M5(Ed),YUE,O3,M,17.73,96,22.0
YUE_M5(Ed),YUE,O4,M,12.95,69,22.0
YUE_M5(Ed),YUE,O6,M,13.61,80,22.0
YUE_M5(Ed),YUE,O8,M,15.17,92,22.0
YUE_M5(Ed),YUE,O9,M,9.73,56,22.0
YUE_M5(Ed),YUE,P0,M,16.83,102,22.0
YUE_M5(Ed),YUE,P1,M,14.75,88,22.0
YUE_M5(Ed),YUE,P2,M,14.19,78,22.0
YUE_M5(Ed),YUE,P3,M,14.5,83,22.0
YUE_M5(Ed),YUE,P8,M,13.46,77,22.0
YUE_M5(Ed),YUE,P9,M,15.82,90,22.0
YUE_M5(Ed),YUE,Q0,M,15.03,88,22.0
YUE_M5(Ed),YUE,Q1,M,12.77,73,22.0
YUE_M6(Hu),YUE,O1,M,10.57,59,23.0
YUE_M6(Hu),YUE,O2,M,14.47,80,23.0
YUE_M6(Hu),YUE,O3,M,16.5,96,23.0
YUE_M6(Hu),YUE,O4,M,14.34,69,23.0
YUE_M6(Hu),YUE,O6,M,16.59,80,23.0
YUE_M6(Hu),YUE,O8,M,16.66,92,23.0
YUE_M6(Hu),YUE,O9,M,10.33,56,23.0
YUE_M6(Hu),YUE,P0,M,20.56,102,23.0
YUE_M6(Hu),YUE,P1,M,16.13,88,23.0
YUE_M6(Hu),YUE,P2,M,13.6,78,23.0
YUE_M6(Hu),YUE,P3,M,16.82,83,23.0
YUE_M6(Hu),YUE,P8,M,15.25,77,23.0
YUE_M6(Hu),YUE,P9,M,18.2,90,23.0
YUE_M6(Hu),YUE,Q0,M,15.86,88,23.0
YUE_M6(Hu),YUE,Q1,M,12.04,73,23.0
